TrainSet,TestSet,Model,Seed,Experiment,TestAccuracy
D3,L0,fc,0,2,0
D4,L0,fc,0,2,0
D5,L0,fc,0,2,0
D6,L0,fc,0,2,0
D7,L0,fc,0,2,0
D8,L0,fc,0,2,0
D9,L0,fc,0,2,0
D10,L0,fc,0,2,0
D1,L0,fc-cnn,456,2,0.989561558
D2,L0,fc-cnn,456,2,0.639874756
D3,L0,fc-cnn,456,2,0.576200426
D4,L0,fc-cnn,456,2,0.517745316
D5,L0,fc-cnn,456,2,0.432150304
D6,L0,fc-cnn,456,2,0.543841362
D7,L0,fc-cnn,456,2,0.503131509
D8,L0,fc-cnn,456,2,0.350730687
D9,L0,fc-cnn,456,2,0.365344465
D10,L0,fc-cnn,456,2,0.305845499
D1,L0,fc,0,2,0.980167031
D2,L0,fc,0,2,0.050104383
D3,L0,fc,0,2,0
D4,L0,fc,0,2,0
D5,L0,fc,0,2,0
D6,L0,fc,0,2,0
D7,L0,fc,0,2,0
D8,L0,fc,0,2,0
D9,L0,fc,0,2,0
D10,L0,fc,0,2,0
D1,L0,fc-cnn,150,2,0.99178642
D2,L0,fc-cnn,150,2,0.089322381
D3,L0,fc-cnn,150,2,0.099589325
D4,L0,fc-cnn,150,2,0.162217662
D5,L0,fc-cnn,150,2,0.044147845
D6,L0,fc-cnn,150,2,0.050308008
D7,L0,fc-cnn,150,2,0.031827517
D8,L0,fc-cnn,150,2,0.018480493
D9,L0,fc-cnn,150,2,0.02258727
D10,L0,fc-cnn,150,2,0.026694044
D1,L0,fc-cnn,250,2,0.986430049
D2,L0,fc-cnn,250,2,0.754697263
D3,L0,fc-cnn,250,2,0.615866363
D4,L0,fc-cnn,250,2,0.463465542
D5,L0,fc-cnn,250,2,0.280793309
D6,L0,fc-cnn,250,2,0.342379957
D7,L0,fc-cnn,250,2,0.167014614
D8,L0,fc-cnn,250,2,0.168058455
D9,L0,fc-cnn,250,2,0.323590815
D10,L0,fc-cnn,250,2,0.219206676
D1,L0,fc-cnn,350,2,0.991245151
D2,L0,fc-cnn,350,2,0.464980543
D3,L0,fc-cnn,350,2,0.173151746
D4,L0,fc-cnn,350,2,0.225680932
D5,L0,fc-cnn,350,2,0.222762644
D6,L0,fc-cnn,350,2,0.012645914
D7,L0,fc-cnn,350,2,0.086575873
D8,L0,fc-cnn,350,2,0.135214001
D9,L0,fc-cnn,350,2,0.086575873
D10,L0,fc-cnn,350,2,0.136186764
D1,L0,fc-cnn,456,2,0.992079198
D2,L0,fc-cnn,456,2,0.422772288
D3,L0,fc-cnn,456,2,0.3138614
D4,L0,fc-cnn,456,2,0.291089118
D5,L0,fc-cnn,456,2,0.20990099
D6,L0,fc-cnn,456,2,0.296039611
D7,L0,fc-cnn,456,2,0.115841582
D8,L0,fc-cnn,456,2,0.086138614
D9,L0,fc-cnn,456,2,0.103960395
D10,L0,fc-cnn,456,2,0.131683171
D1,L0,fc,450,2,0.983706713
D2,L0,fc,450,2,0.00407332
D3,L0,fc,450,2,0.00203666
D4,L0,fc,450,2,0
D5,L0,fc,450,2,0
D6,L0,fc,450,2,0
D7,L0,fc,450,2,0.00101833
D8,L0,fc,450,2,0
D9,L0,fc,450,2,0
D10,L0,fc,450,2,0
D1,L0,fc,789,2,0.958333313
D2,L0,fc,789,2,0.087209299
D3,L0,fc,789,2,0.014534884
D4,L0,fc,789,2,0.001937984
D5,L0,fc,789,2,0
D6,L0,fc,789,2,0
D7,L0,fc,789,2,0
D8,L0,fc,789,2,0
D9,L0,fc,789,2,0
D10,L0,fc,789,2,0
D1,L0,fc,350,2,0.990308344
D2,L0,fc,350,2,0.522466958
D3,L0,fc,350,2,0.387665212
D4,L0,fc,350,2,0.204405293
D5,L0,fc,350,2,0.253744483
D6,L0,fc,350,2,0.258149773
D7,L0,fc,350,2,0.215859026
D8,L0,fc,350,2,0.265198231
D9,L0,fc,350,2,0.151541844
D10,L0,fc,350,2,0.081057265
D1,L0,fc-cnn,350,2,0.98934108
D2,L0,fc-cnn,350,2,0.340116292
D3,L0,fc-cnn,350,2,0.19282946
D4,L0,fc-cnn,350,2,0.236434102
D5,L0,fc-cnn,350,2,0.127906978
D6,L0,fc-cnn,350,2,0.140503883
D7,L0,fc-cnn,350,2,0.092054263
D8,L0,fc-cnn,350,2,0.096899226
D9,L0,fc-cnn,350,2,0.075581394
D10,L0,fc-cnn,350,2,0.088178292
D1,L0,fc-cnn,250,2,0.995049477
D2,L0,fc-cnn,250,2,0.356435657
D3,L0,fc-cnn,250,2,0.347524762
D4,L0,fc-cnn,250,2,0.237623766
D5,L0,fc-cnn,250,2,0.088118814
D6,L0,fc-cnn,250,2,0.08118812
D7,L0,fc-cnn,250,2,0.075247526
D8,L0,fc-cnn,250,2,0.105940595
D9,L0,fc-cnn,250,2,0.029702971
D10,L0,fc-cnn,250,2,0.04851485
D1,L0,fc,50,2,0.982178211
D2,L0,fc,50,2,0.00990099
D3,L0,fc,50,2,0.001980198
D4,L0,fc,50,2,0
D5,L0,fc,50,2,0
D6,L0,fc,50,2,0
D7,L0,fc,50,2,0
D8,L0,fc,50,2,0
D9,L0,fc,50,2,0
D10,L0,fc,50,2,0
D1,L0,fc-cnn,550,2,0.989561558
D2,L0,fc-cnn,550,2,0.49164927
D3,L0,fc-cnn,550,2,0.55845511
D4,L0,fc-cnn,550,2,0.401878923
D5,L0,fc-cnn,550,2,0.362212956
D6,L0,fc-cnn,550,2,0.422755748
D7,L0,fc-cnn,550,2,0.415448844
D8,L0,fc-cnn,550,2,0.371607512
D9,L0,fc-cnn,550,2,0.29436326
D10,L0,fc-cnn,550,2,0.266179532
D1,L0,fc,0,2,0.983706713
D2,L0,fc,0,2,0.00305499
D3,L0,fc,0,2,0.010183299
D4,L0,fc,0,2,0.015274949
D5,L0,fc,0,2,0.012219959
D6,L0,fc,0,2,0.00407332
D7,L0,fc,0,2,0.00305499
D8,L0,fc,0,2,0.00407332
D9,L0,fc,0,2,0.00203666
D10,L0,fc,0,2,0.00101833
D1,L0,fc-cnn,450,2,0.992217898
D2,L0,fc-cnn,450,2,0.561284065
D3,L0,fc-cnn,450,2,0.321011662
D4,L0,fc-cnn,450,2,0.278210104
D5,L0,fc-cnn,450,2,0.133268476
D6,L0,fc-cnn,450,2,0.08560311
D7,L0,fc-cnn,450,2,0.069066145
D8,L0,fc-cnn,450,2,0.095330738
D9,L0,fc-cnn,450,2,0.100194551
D10,L0,fc-cnn,450,2,0.110894941
D1,L0,fc-cnn,789,2,0.994897962
D2,L0,fc-cnn,789,2,0.472448975
D3,L0,fc-cnn,789,2,0.483673483
D4,L0,fc-cnn,789,2,0.543877542
D5,L0,fc-cnn,789,2,0.200000003
D6,L0,fc-cnn,789,2,0.196938783
D7,L0,fc-cnn,789,2,0.424489796
D8,L0,fc-cnn,789,2,0.351020396
D9,L0,fc-cnn,789,2,0.120408162
D10,L0,fc-cnn,789,2,0.242857143
D1,L0,fc,350,2,0.986761689
D2,L0,fc,350,2,0
D3,L0,fc,350,2,0.00203666
D4,L0,fc,350,2,0
D5,L0,fc,350,2,0
D6,L0,fc,350,2,0
D7,L0,fc,350,2,0.00101833
D8,L0,fc,350,2,0.00101833
D9,L0,fc,350,2,0
D10,L0,fc,350,2,0
D1,L0,fc-cnn,123,2,0.9835729
D2,L0,fc-cnn,123,2,0.22997947
D3,L0,fc-cnn,123,2,0.099589325
D4,L0,fc-cnn,123,2,0.145790547
D5,L0,fc-cnn,123,2,0.080082133
D6,L0,fc-cnn,123,2,0.052361395
D7,L0,fc-cnn,123,2,0.067761809
D8,L0,fc-cnn,123,2,0.050308008
D9,L0,fc-cnn,123,2,0.028747434
D10,L0,fc-cnn,123,2,0.018480493
D1,L0,fc,450,2,0.992951512
D2,L0,fc,450,2,0.456387669
D3,L0,fc,450,2,0.370044053
D4,L0,fc,450,2,0.172687218
D5,L0,fc,450,2,0.306607932
D6,L0,fc,450,2,0.137444928
D7,L0,fc,450,2,0.136563882
D8,L0,fc,450,2,0.096916303
D9,L0,fc,450,2,0.088105723
D10,L0,fc,450,2,0.037885461
D1,L0,fc-cnn,789,2,0.993273556
D2,L0,fc-cnn,789,2,0.339686096
D3,L0,fc-cnn,789,2,0.165919289
D4,L0,fc-cnn,789,2,0.072869956
D5,L0,fc-cnn,789,2,0.099775784
D6,L0,fc-cnn,789,2,0.048206277
D7,L0,fc-cnn,789,2,0.002242153
D8,L0,fc-cnn,789,2,0.005605381
D9,L0,fc-cnn,789,2,0.003363229
D10,L0,fc-cnn,789,2,0.002242153
D1,L0,fc-cnn,450,2,0.996124029
D2,L0,fc-cnn,450,2,0.306201547
D3,L0,fc-cnn,450,2,0.163759694
D4,L0,fc-cnn,450,2,0.14825581
D5,L0,fc-cnn,450,2,0.121124029
D6,L0,fc-cnn,450,2,0.103682168
D7,L0,fc-cnn,450,2,0.06782946
D8,L0,fc-cnn,450,2,0.022286821
D9,L0,fc-cnn,450,2,0.02616279
D10,L0,fc-cnn,450,2,0.017441861
D1,L0,fc,789,2,0.961089492
D2,L0,fc,789,2,0.010700389
D3,L0,fc,789,2,0.003891051
D4,L0,fc,789,2,0
D5,L0,fc,789,2,0
D6,L0,fc,789,2,0.000972763
D7,L0,fc,789,2,0.000972763
D8,L0,fc,789,2,0
D9,L0,fc,789,2,0
D10,L0,fc,789,2,0
D1,L0,fc-cnn,550,2,0.997029722
D2,L0,fc-cnn,550,2,0.275247514
D3,L0,fc-cnn,550,2,0.278217822
D4,L0,fc-cnn,550,2,0.180198014
D5,L0,fc-cnn,550,2,0.132673264
D6,L0,fc-cnn,550,2,0.057425741
D7,L0,fc-cnn,550,2,0.103960395
D8,L0,fc-cnn,550,2,0.04059406
D9,L0,fc-cnn,550,2,0.035643563
D10,L0,fc-cnn,550,2,0.066336632
D1,L0,fc,250,2,0.960762322
D2,L0,fc,250,2,0.110986546
D3,L0,fc,250,2,0.088565022
D4,L0,fc,250,2,0.060538117
D5,L0,fc,250,2,0.061659195
D6,L0,fc,250,2,0.048206277
D7,L0,fc,250,2,0.041479822
D8,L0,fc,250,2,0.033632286
D9,L0,fc,250,2,0.032511212
D10,L0,fc,250,2,0.030269058
D1,L0,fc,550,2,0.992857158
D2,L0,fc,550,2,0.036734693
D3,L0,fc,550,2,0.008163265
D4,L0,fc,550,2,0
D5,L0,fc,550,2,0
D6,L0,fc,550,2,0
D7,L0,fc,550,2,0
D8,L0,fc,550,2,0
D9,L0,fc,550,2,0
D10,L0,fc,550,2,0
D1,L0,fc,150,2,0.986761689
D2,L0,fc,150,2,0.00407332
D3,L0,fc,150,2,0.00407332
D4,L0,fc,150,2,0
D5,L0,fc,150,2,0
D6,L0,fc,150,2,0.00203666
D7,L0,fc,150,2,0.00101833
D8,L0,fc,150,2,0.00203666
D9,L0,fc,150,2,0
D10,L0,fc,150,2,0
D1,L0,fc-cnn,0,2,0.99118942
D2,L0,fc-cnn,0,2,0.514537454
D3,L0,fc-cnn,0,2,0.241409689
D4,L0,fc-cnn,0,2,0.192070484
D5,L0,fc-cnn,0,2,0.153303966
D6,L0,fc-cnn,0,2,0.002643172
D7,L0,fc-cnn,0,2,0.02290749
D8,L0,fc-cnn,0,2,0.125991195
D9,L0,fc-cnn,0,2,0.173568279
D10,L0,fc-cnn,0,2,0.095154189
D1,L0,fc-cnn,123,2,0.994163454
D2,L0,fc-cnn,123,2,0.642996132
D3,L0,fc-cnn,123,2,0.196498051
D4,L0,fc-cnn,123,2,0.200389102
D5,L0,fc-cnn,123,2,0.233463034
D6,L0,fc-cnn,123,2,0.129377425
D7,L0,fc-cnn,123,2,0.147859916
D8,L0,fc-cnn,123,2,0.30933851
D9,L0,fc-cnn,123,2,0.145914391
D10,L0,fc-cnn,123,2,0.124513619
D1,L0,fc,0,2,0.980198026
D2,L0,fc,0,2,0.010891089
D3,L0,fc,0,2,0.001980198
D4,L0,fc,0,2,0.000990099
D5,L0,fc,0,2,0
D6,L0,fc,0,2,0
D7,L0,fc,0,2,0
D8,L0,fc,0,2,0
D9,L0,fc,0,2,0
D10,L0,fc,0,2,0
D1,L0,fc,456,2,0.976457417
D2,L0,fc,456,2,0.091928251
D3,L0,fc,456,2,0.060538117
D4,L0,fc,456,2,0.060538117
D5,L0,fc,456,2,0.061659195
D6,L0,fc,456,2,0.051569507
D7,L0,fc,456,2,0.045964126
D8,L0,fc,456,2,0.041479822
D9,L0,fc,456,2,0.032511212
D10,L0,fc,456,2,0.033632286
D1,L0,fc-cnn,550,2,0.982160568
D2,L0,fc-cnn,550,2,0.039643209
D3,L0,fc-cnn,550,2,0.010901883
D4,L0,fc-cnn,550,2,0.002973241
D5,L0,fc-cnn,550,2,0.003964321
D6,L0,fc-cnn,550,2,0.013875124
D7,L0,fc-cnn,550,2,0
D8,L0,fc-cnn,550,2,0.001982161
D9,L0,fc-cnn,550,2,0.002973241
D10,L0,fc-cnn,550,2,0.003964321
D1,L0,fc-cnn,450,2,0.99178642
D2,L0,fc-cnn,450,2,0.148870632
D3,L0,fc-cnn,450,2,0.099589325
D4,L0,fc-cnn,450,2,0.116016425
D5,L0,fc-cnn,450,2,0.297741264
D6,L0,fc-cnn,450,2,0.188911706
D7,L0,fc-cnn,450,2,0.261806995
D8,L0,fc-cnn,450,2,0.074948668
D9,L0,fc-cnn,450,2,0.185831621
D10,L0,fc-cnn,450,2,0.205338806
D1,L0,fc-cnn,123,2,0.997093022
D2,L0,fc-cnn,123,2,0.105620153
D3,L0,fc-cnn,123,2,0.121124029
D4,L0,fc-cnn,123,2,0.068798453
D5,L0,fc-cnn,123,2,0.108527131
D6,L0,fc-cnn,123,2,0.065891474
D7,L0,fc-cnn,123,2,0.032945737
D8,L0,fc-cnn,123,2,0.042635661
D9,L0,fc-cnn,123,2,0.057170544
D10,L0,fc-cnn,123,2,0.041666668
D1,L0,fc,123,2,0.992070496
D2,L0,fc,123,2,0.630837023
D3,L0,fc,123,2,0.436123341
D4,L0,fc,123,2,0.279295146
D5,L0,fc,123,2,0.138325989
D6,L0,fc,123,2,0.152422905
D7,L0,fc,123,2,0.156828195
D8,L0,fc,123,2,0.096035242
D9,L0,fc,123,2,0.102202646
D10,L0,fc,123,2,0.098678418
D1,L0,fc,789,2,0.966119111
D2,L0,fc,789,2,0
D3,L0,fc,789,2,0
D4,L0,fc,789,2,0
D5,L0,fc,789,2,0
D6,L0,fc,789,2,0
D7,L0,fc,789,2,0
D8,L0,fc,789,2,0
D9,L0,fc,789,2,0
D10,L0,fc,789,2,0
D1,L0,fc-cnn,350,2,0.994780779
D2,L0,fc-cnn,350,2,0.645093918
D3,L0,fc-cnn,350,2,0.504175365
D4,L0,fc-cnn,350,2,0.577244282
D5,L0,fc-cnn,350,2,0.442588717
D6,L0,fc-cnn,350,2,0.443632573
D7,L0,fc-cnn,350,2,0.305845499
D8,L0,fc-cnn,350,2,0.392484337
D9,L0,fc-cnn,350,2,0.278705627
D10,L0,fc-cnn,350,2,0.306889355
D1,L0,fc-cnn,150,2,0.982160568
D2,L0,fc-cnn,150,2,0.073339939
D3,L0,fc-cnn,150,2,0.058473736
D4,L0,fc-cnn,150,2,0.013875124
D5,L0,fc-cnn,150,2,0.102081269
D6,L0,fc-cnn,150,2,0.075322099
D7,L0,fc-cnn,150,2,0.010901883
D8,L0,fc-cnn,150,2,0.018830525
D9,L0,fc-cnn,150,2,0.001982161
D10,L0,fc-cnn,150,2,0.001982161
D1,L0,fc-cnn,250,2,0.984435797
D2,L0,fc-cnn,250,2,0.515564203
D3,L0,fc-cnn,250,2,0.373540848
D4,L0,fc-cnn,250,2,0.312256813
D5,L0,fc-cnn,250,2,0.128404662
D6,L0,fc-cnn,250,2,0.160505831
D7,L0,fc-cnn,250,2,0.101167314
D8,L0,fc-cnn,250,2,0.058365759
D9,L0,fc-cnn,250,2,0.030155642
D10,L0,fc-cnn,250,2,0.032101166
D1,L0,fc,123,2,0.980941713
D2,L0,fc,123,2,0.093049325
D3,L0,fc,123,2,0.072869956
D4,L0,fc,123,2,0.053811658
D5,L0,fc,123,2,0.054932736
D6,L0,fc,123,2,0.026905829
D7,L0,fc,123,2,0.023542602
D8,L0,fc,123,2,0.028026905
D9,L0,fc,123,2,0.026905829
D10,L0,fc,123,2,0.039237667
D1,L0,fc-cnn,456,2,0.988326848
D2,L0,fc-cnn,456,2,0.433852136
D3,L0,fc-cnn,456,2,0.372568101
D4,L0,fc-cnn,456,2,0.475680947
D5,L0,fc-cnn,456,2,0.430933863
D6,L0,fc-cnn,456,2,0.210116729
D7,L0,fc-cnn,456,2,0.070038907
D8,L0,fc-cnn,456,2,0.037937742
D9,L0,fc-cnn,456,2,0.050583657
D10,L0,fc-cnn,456,2,0.005836576
D1,L0,fc-cnn,250,2,0.98934108
D2,L0,fc-cnn,250,2,0.429263562
D3,L0,fc-cnn,250,2,0.187015504
D4,L0,fc-cnn,250,2,0.178294569
D5,L0,fc-cnn,250,2,0.143410847
D6,L0,fc-cnn,250,2,0.175387591
D7,L0,fc-cnn,250,2,0.074612401
D8,L0,fc-cnn,250,2,0.07751938
D9,L0,fc-cnn,250,2,0.103682168
D10,L0,fc-cnn,250,2,0.062984496
D1,L0,fc-cnn,350,2,0.981188118
D2,L0,fc-cnn,350,2,0.303960383
D3,L0,fc-cnn,350,2,0.161386132
D4,L0,fc-cnn,350,2,0.338613868
D5,L0,fc-cnn,350,2,0.166336641
D6,L0,fc-cnn,350,2,0.156435639
D7,L0,fc-cnn,350,2,0.099009901
D8,L0,fc-cnn,350,2,0.153465346
D9,L0,fc-cnn,350,2,0.123762377
D10,L0,fc-cnn,350,2,0.059405942
D1,L0,fc,250,2,0.99559474
D2,L0,fc,250,2,0.592951536
D3,L0,fc,250,2,0.448458135
D4,L0,fc,250,2,0.49339208
D5,L0,fc,250,2,0.376211464
D6,L0,fc,250,2,0.315418512
D7,L0,fc,250,2,0.240528628
D8,L0,fc,250,2,0.151541844
D9,L0,fc,250,2,0.148898676
D10,L0,fc,250,2,0.244052857
D1,L0,fc,456,2,0.989427328
D2,L0,fc,456,2,0.549779713
D3,L0,fc,456,2,0.417621136
D4,L0,fc,456,2,0.28722468
D5,L0,fc,456,2,0.363876641
D6,L0,fc,456,2,0.362114549
D7,L0,fc,456,2,0.166519821
D8,L0,fc,456,2,0.260792941
D9,L0,fc,456,2,0.100440532
D10,L0,fc,456,2,0.066079296
D1,L0,fc,0,2,0.96414727
D2,L0,fc,0,2,0.113372095
D3,L0,fc,0,2,0.02131783
D4,L0,fc,0,2,0.006782946
D5,L0,fc,0,2,0.001937984
D6,L0,fc,0,2,0.001937984
D7,L0,fc,0,2,0
D8,L0,fc,0,2,0
D9,L0,fc,0,2,0
D10,L0,fc,0,2,0
D1,L0,fc-cnn,0,2,0.991279066
D2,L0,fc-cnn,0,2,0.320736438
D3,L0,fc-cnn,0,2,0.188953489
D4,L0,fc-cnn,0,2,0.107558139
D5,L0,fc-cnn,0,2,0.055232558
D6,L0,fc-cnn,0,2,0.129844964
D7,L0,fc-cnn,0,2,0.073643409
D8,L0,fc-cnn,0,2,0.024224807
D9,L0,fc-cnn,0,2,0.039728682
D10,L0,fc-cnn,0,2,0.044573642
D1,L0,fc-cnn,456,2,0.997093022
D2,L0,fc-cnn,456,2,0.390503883
D3,L0,fc-cnn,456,2,0.288759679
D4,L0,fc-cnn,456,2,0.253875971
D5,L0,fc-cnn,456,2,0.199612409
D6,L0,fc-cnn,456,2,0.125
D7,L0,fc-cnn,456,2,0.125968993
D8,L0,fc-cnn,456,2,0.056201551
D9,L0,fc-cnn,456,2,0.099806204
D10,L0,fc-cnn,456,2,0.031007752
D1,L0,fc,150,2,0.995918393
D2,L0,fc,150,2,0.022448979
D3,L0,fc,150,2,0.007142857
D4,L0,fc,150,2,0
D5,L0,fc,150,2,0.010204081
D6,L0,fc,150,2,0.014285714
D7,L0,fc,150,2,0.033673469
D8,L0,fc,150,2,0.036734693
D9,L0,fc,150,2,0.029591836
D10,L0,fc,150,2,0.047959182
D1,L0,fc,550,2,0.97759676
D2,L0,fc,550,2,0.00407332
D3,L0,fc,550,2,0.00305499
D4,L0,fc,550,2,0.00203666
D5,L0,fc,550,2,0.00305499
D6,L0,fc,550,2,0.00407332
D7,L0,fc,550,2,0.00407332
D8,L0,fc,550,2,0.00101833
D9,L0,fc,550,2,0.005091649
D10,L0,fc,550,2,0.00203666
D1,L0,fc,350,2,0.996938765
D2,L0,fc,350,2,0.06122449
D3,L0,fc,350,2,0.014285714
D4,L0,fc,350,2,0.005102041
D5,L0,fc,350,2,0.003061224
D6,L0,fc,350,2,0
D7,L0,fc,350,2,0
D8,L0,fc,350,2,0
D9,L0,fc,350,2,0
D10,L0,fc,350,2,0.004081632
D1,L0,fc,789,2,0.983168304
D2,L0,fc,789,2,0.017821781
D3,L0,fc,789,2,0.001980198
D4,L0,fc,789,2,0
D5,L0,fc,789,2,0
D6,L0,fc,789,2,0
D7,L0,fc,789,2,0
D8,L0,fc,789,2,0
D9,L0,fc,789,2,0
D10,L0,fc,789,2,0
D1,L0,fc-cnn,150,2,0.996039629
D2,L0,fc-cnn,150,2,0.161386132
D3,L0,fc-cnn,150,2,0.250495046
D4,L0,fc-cnn,150,2,0.20990099
D5,L0,fc-cnn,150,2,0.060396038
D6,L0,fc-cnn,150,2,0.037623763
D7,L0,fc-cnn,150,2,0.137623757
D8,L0,fc-cnn,150,2,0.054455444
D9,L0,fc-cnn,150,2,0.117821783
D10,L0,fc-cnn,150,2,0.111881189
D1,L0,fc,450,2,0.965246618
D2,L0,fc,450,2,0.127802685
D3,L0,fc,450,2,0.075112104
D4,L0,fc,450,2,0.084080718
D5,L0,fc,450,2,0.086322866
D6,L0,fc,450,2,0.067264572
D7,L0,fc,450,2,0.047085203
D8,L0,fc,450,2,0.038116593
D9,L0,fc,450,2,0.036995515
D10,L0,fc,450,2,0.034753364
D1,L0,fc-cnn,456,2,0.955852151
D2,L0,fc-cnn,456,2,0.147843942
D3,L0,fc-cnn,456,2,0.118069813
D4,L0,fc-cnn,456,2,0.088295691
D5,L0,fc-cnn,456,2,0.118069813
D6,L0,fc-cnn,456,2,0.096509241
D7,L0,fc-cnn,456,2,0.133470222
D8,L0,fc-cnn,456,2,0.056468174
D9,L0,fc-cnn,456,2,0.026694044
D10,L0,fc-cnn,456,2,0.033880904
D1,L0,fc,50,2,0.97759676
D2,L0,fc,50,2,0.012219959
D3,L0,fc,50,2,0.00305499
D4,L0,fc,50,2,0.009164969
D5,L0,fc,50,2,0.013238289
D6,L0,fc,50,2,0.018329939
D7,L0,fc,50,2,0.00203666
D8,L0,fc,50,2,0.00203666
D9,L0,fc,50,2,0
D10,L0,fc,50,2,0.00407332
D1,L0,fc-cnn,350,2,0.982160568
D2,L0,fc-cnn,350,2,0.03666997
D3,L0,fc-cnn,350,2,0.004955401
D4,L0,fc-cnn,350,2,0.013875124
D5,L0,fc-cnn,350,2,0.019821605
D6,L0,fc-cnn,350,2,0.019821605
D7,L0,fc-cnn,350,2,0.001982161
D8,L0,fc-cnn,350,2,0.005946482
D9,L0,fc-cnn,350,2,0.002973241
D10,L0,fc-cnn,350,2,0.003964321
D1,L0,fc,0,2,0.973094165
D2,L0,fc,0,2,0.103139013
D3,L0,fc,0,2,0.067264572
D4,L0,fc,0,2,0.061659195
D5,L0,fc,0,2,0.054932736
D6,L0,fc,0,2,0.053811658
D7,L0,fc,0,2,0.040358745
D8,L0,fc,0,2,0.031390134
D9,L0,fc,0,2,0.022421524
D10,L0,fc,0,2,0.015695067
D1,L0,fc-cnn,150,2,0.993736923
D2,L0,fc-cnn,150,2,0.63048017
D3,L0,fc-cnn,150,2,0.544885159
D4,L0,fc-cnn,150,2,0.408141971
D5,L0,fc-cnn,150,2,0.304801673
D6,L0,fc-cnn,150,2,0.439457208
D7,L0,fc-cnn,150,2,0.228601247
D8,L0,fc-cnn,150,2,0.44154489
D9,L0,fc-cnn,150,2,0.229645088
D10,L0,fc-cnn,150,2,0.296450943
D1,L0,fc-cnn,250,2,0.99383986
D2,L0,fc-cnn,250,2,0.187885016
D3,L0,fc-cnn,250,2,0.070841886
D4,L0,fc-cnn,250,2,0.130390137
D5,L0,fc-cnn,250,2,0.149897337
D6,L0,fc-cnn,250,2,0.051334701
D7,L0,fc-cnn,250,2,0.059548255
D8,L0,fc-cnn,250,2,0.080082133
D9,L0,fc-cnn,250,2,0.02258727
D10,L0,fc-cnn,250,2,0.040041067
D1,L0,fc-cnn,50,2,0.973240852
D2,L0,fc-cnn,50,2,0.043607533
D3,L0,fc-cnn,50,2,0.005946482
D4,L0,fc-cnn,50,2,0.013875124
D5,L0,fc-cnn,50,2,0.006937562
D6,L0,fc-cnn,50,2,0.001982161
D7,L0,fc-cnn,50,2,0.007928642
D8,L0,fc-cnn,50,2,0.006937562
D9,L0,fc-cnn,50,2,0.005946482
D10,L0,fc-cnn,50,2,0.003964321
D1,L0,fc,250,2,0.982254684
D2,L0,fc,250,2,0.006263048
D3,L0,fc,250,2,0.004175365
D4,L0,fc,250,2,0.002087683
D5,L0,fc,250,2,0.002087683
D6,L0,fc,250,2,0.002087683
D7,L0,fc,250,2,0.001043841
D8,L0,fc,250,2,0
D9,L0,fc,250,2,0
D10,L0,fc,250,2,0
D1,L0,fc,456,2,0.982254684
D2,L0,fc,456,2,0.028183715
D3,L0,fc,456,2,0.005219207
D4,L0,fc,456,2,0
D5,L0,fc,456,2,0
D6,L0,fc,456,2,0
D7,L0,fc,456,2,0
D8,L0,fc,456,2,0.001043841
D9,L0,fc,456,2,0.001043841
D10,L0,fc,456,2,0.004175365
D1,L0,fc-cnn,0,2,0.992079198
D2,L0,fc-cnn,0,2,0.416831672
D3,L0,fc-cnn,0,2,0.389108896
D4,L0,fc-cnn,0,2,0.400990099
D5,L0,fc-cnn,0,2,0.278217822
D6,L0,fc-cnn,0,2,0.140594065
D7,L0,fc-cnn,0,2,0.156435639
D8,L0,fc-cnn,0,2,0.119801983
D9,L0,fc-cnn,0,2,0.169306934
D10,L0,fc-cnn,0,2,0.126732677
D1,L0,fc-cnn,150,2,0.9943946
D2,L0,fc-cnn,150,2,0.390134543
D3,L0,fc-cnn,150,2,0.343049318
D4,L0,fc-cnn,150,2,0.245515689
D5,L0,fc-cnn,150,2,0.253363222
D6,L0,fc-cnn,150,2,0.17600897
D7,L0,fc-cnn,150,2,0.153587446
D8,L0,fc-cnn,150,2,0.150224209
D9,L0,fc-cnn,150,2,0.080717489
D10,L0,fc-cnn,150,2,0.158071741
D1,L0,fc,550,2,0.982178211
D2,L0,fc,550,2,0.011881188
D3,L0,fc,550,2,0.000990099
D4,L0,fc,550,2,0.000990099
D5,L0,fc,550,2,0
D6,L0,fc,550,2,0
D7,L0,fc,550,2,0
D8,L0,fc,550,2,0
D9,L0,fc,550,2,0
D10,L0,fc,550,2,0
D1,L0,fc,150,2,0.96595329
D2,L0,fc,150,2,0.028210117
D3,L0,fc,150,2,0.001945525
D4,L0,fc,150,2,0
D5,L0,fc,150,2,0
D6,L0,fc,150,2,0
D7,L0,fc,150,2,0
D8,L0,fc,150,2,0
D9,L0,fc,150,2,0.000972763
D10,L0,fc,150,2,0
D1,L0,fc,50,2,0.988546252
D2,L0,fc,50,2,0.471365631
D3,L0,fc,50,2,0.368281931
D4,L0,fc,50,2,0.274889857
D5,L0,fc,50,2,0.208810568
D6,L0,fc,50,2,0.160352424
D7,L0,fc,50,2,0.157709256
D8,L0,fc,50,2,0.13480176
D9,L0,fc,50,2,0.108370043
D10,L0,fc,50,2,0.156828195
D1,L0,fc-cnn,50,2,0.99075973
D2,L0,fc-cnn,50,2,0.126283363
D3,L0,fc-cnn,50,2,0.102669403
D4,L0,fc-cnn,50,2,0.109856263
D5,L0,fc-cnn,50,2,0.067761809
